"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 12 18:30:55 UTC 2025","Tue Aug 12 18:31:06 UTC 2025","10944","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:04 UTC 2025","34225","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:15 UTC 2025","Tue Aug 12 18:31:50 UTC 2025","34520","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:00 UTC 2025","30200","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:00 UTC 2025","30785","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:31:46 UTC 2025","10484","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:31:05 UTC 2025","33833","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:35 UTC 2025","31286","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:34 UTC 2025","30354","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:03 UTC 2025","33324","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:39 UTC 2025","34939","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:03 UTC 2025","32748","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:31:02 UTC 2025","30069","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:06 UTC 2025","31192","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:01 UTC 2025","30845","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:09 UTC 2025","34624","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:03 UTC 2025","33140","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Tue Aug 12 18:32:00 UTC 2025","Tue Aug 12 18:32:11 UTC 2025","10805","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:15 UTC 2025","Tue Aug 12 18:31:41 UTC 2025","25604","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:30:51 UTC 2025","21238","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:54 UTC 2025","Tue Aug 12 18:31:05 UTC 2025","11182","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:31:06 UTC 2025","35946","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:29 UTC 2025","24625","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Tue Aug 12 18:31:36 UTC 2025","Tue Aug 12 18:32:04 UTC 2025","27739","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:30:55 UTC 2025","23412","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:30:51 UTC 2025","21600","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Tue Aug 12 18:32:02 UTC 2025","Tue Aug 12 18:32:12 UTC 2025","9686","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:31:02 UTC 2025","30100","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:27 UTC 2025","23422","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:09 UTC 2025","33684","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:02 UTC 2025","27231","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:08 UTC 2025","33381","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:06 UTC 2025","31060","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:31:03 UTC 2025","31772","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:13 UTC 2025","Tue Aug 12 18:31:42 UTC 2025","29124","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:11 UTC 2025","36246","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:32:02 UTC 2025","27616","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:59 UTC 2025","Tue Aug 12 18:32:11 UTC 2025","11664","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:34 UTC 2025","Tue Aug 12 18:31:44 UTC 2025","10306","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:30 UTC 2025","Tue Aug 12 18:30:59 UTC 2025","29583","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:13 UTC 2025","Tue Aug 12 18:31:33 UTC 2025","20004","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:54 UTC 2025","Tue Aug 12 18:31:05 UTC 2025","11037","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:33 UTC 2025","29219","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Tue Aug 12 18:31:28 UTC 2025","Tue Aug 12 18:31:38 UTC 2025","10515","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:37 UTC 2025","32910","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:04 UTC 2025","Tue Aug 12 18:31:36 UTC 2025","31657","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Tue Aug 12 18:31:13 UTC 2025","Tue Aug 12 18:31:45 UTC 2025","31664","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"broken","Tue Aug 12 18:31:35 UTC 2025","Tue Aug 12 18:31:36 UTC 2025","1118","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:31:15 UTC 2025","Tue Aug 12 18:31:44 UTC 2025","28756","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Tue Aug 12 18:30:31 UTC 2025","Tue Aug 12 18:30:53 UTC 2025","22013","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
