"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 20 18:19:19 UTC 2025","Wed Aug 20 18:19:30 UTC 2025","11002","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:46 UTC 2025","Wed Aug 20 18:19:20 UTC 2025","33482","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Wed Aug 20 18:18:57 UTC 2025","Wed Aug 20 18:19:24 UTC 2025","26710","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:25 UTC 2025","Wed Aug 20 18:18:34 UTC 2025","8880","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:19:24 UTC 2025","Wed Aug 20 18:19:33 UTC 2025","9233","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:46 UTC 2025","Wed Aug 20 18:19:17 UTC 2025","30366","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:21:23 UTC 2025","Wed Aug 20 18:21:50 UTC 2025","27359","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:40 UTC 2025","Wed Aug 20 18:18:51 UTC 2025","10591","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:57 UTC 2025","Wed Aug 20 18:19:31 UTC 2025","33761","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:19:17 UTC 2025","Wed Aug 20 18:19:30 UTC 2025","12374","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:12 UTC 2025","Wed Aug 20 18:18:39 UTC 2025","26584","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:19:09 UTC 2025","Wed Aug 20 18:19:21 UTC 2025","11618","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:14 UTC 2025","Wed Aug 20 18:18:36 UTC 2025","22501","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:34 UTC 2025","Wed Aug 20 18:18:45 UTC 2025","11178","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Wed Aug 20 18:18:55 UTC 2025","Wed Aug 20 18:19:24 UTC 2025","29277","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:18:55 UTC 2025","Wed Aug 20 18:19:26 UTC 2025","31318","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:57 UTC 2025","Wed Aug 20 18:19:24 UTC 2025","26510","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Wed Aug 20 18:18:46 UTC 2025","Wed Aug 20 18:19:16 UTC 2025","29558","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:18:14 UTC 2025","Wed Aug 20 18:18:39 UTC 2025","25378","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Wed Aug 20 18:18:16 UTC 2025","Wed Aug 20 18:18:38 UTC 2025","22153","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:19:17 UTC 2025","Wed Aug 20 18:19:30 UTC 2025","12358","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:46 UTC 2025","Wed Aug 20 18:19:17 UTC 2025","30061","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:18:46 UTC 2025","Wed Aug 20 18:19:18 UTC 2025","31369","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:16 UTC 2025","Wed Aug 20 18:18:44 UTC 2025","28161","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:18:12 UTC 2025","Wed Aug 20 18:18:38 UTC 2025","25846","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:18:12 UTC 2025","Wed Aug 20 18:18:34 UTC 2025","22051","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:21:23 UTC 2025","Wed Aug 20 18:21:48 UTC 2025","25123","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:18:12 UTC 2025","Wed Aug 20 18:18:39 UTC 2025","26569","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
