"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 16 13:34:38 UTC 2025","Sat Aug 16 13:35:07 UTC 2025","28739","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:34 UTC 2025","Sat Aug 16 13:34:57 UTC 2025","23165","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:16 UTC 2025","29913","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:38 UTC 2025","Sat Aug 16 13:34:59 UTC 2025","20830","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:35:49 UTC 2025","Sat Aug 16 13:36:01 UTC 2025","12324","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:34 UTC 2025","Sat Aug 16 13:35:03 UTC 2025","29157","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:34 UTC 2025","Sat Aug 16 13:35:02 UTC 2025","27763","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:35:08 UTC 2025","Sat Aug 16 13:35:19 UTC 2025","11081","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:09 UTC 2025","23035","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:45 UTC 2025","Sat Aug 16 13:35:10 UTC 2025","25048","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Sat Aug 16 13:34:32 UTC 2025","Sat Aug 16 13:34:55 UTC 2025","22965","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:35:27 UTC 2025","Sat Aug 16 13:35:57 UTC 2025","29616","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:17 UTC 2025","30819","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:14 UTC 2025","28455","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:32 UTC 2025","Sat Aug 16 13:35:02 UTC 2025","30183","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:12 UTC 2025","25458","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:32 UTC 2025","Sat Aug 16 13:34:53 UTC 2025","21205","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:14 UTC 2025","28260","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Sat Aug 16 13:34:45 UTC 2025","Sat Aug 16 13:35:11 UTC 2025","25890","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:45 UTC 2025","Sat Aug 16 13:35:16 UTC 2025","30475","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:45 UTC 2025","Sat Aug 16 13:35:15 UTC 2025","29870","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:35:27 UTC 2025","Sat Aug 16 13:35:51 UTC 2025","23231","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Sat Aug 16 13:34:54 UTC 2025","Sat Aug 16 13:35:05 UTC 2025","11102","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Sat Aug 16 13:34:46 UTC 2025","Sat Aug 16 13:35:14 UTC 2025","27999","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Sat Aug 16 13:34:38 UTC 2025","Sat Aug 16 13:35:05 UTC 2025","26739","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Sat Aug 16 13:34:38 UTC 2025","Sat Aug 16 13:35:01 UTC 2025","23251","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
