"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 20 18:02:04 UTC 2025","Wed Aug 20 18:02:33 UTC 2025","28729","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","paragraphTextValueTestHardAssertions","paragraphTextValueTestHardAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:02:00 UTC 2025","Wed Aug 20 18:02:31 UTC 2025","30863","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:01:51 UTC 2025","Wed Aug 20 18:02:18 UTC 2025","27146","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Wed Aug 20 18:03:27 UTC 2025","Wed Aug 20 18:03:49 UTC 2025","22226","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:04 UTC 2025","Wed Aug 20 18:02:34 UTC 2025","29590","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:27 UTC 2025","Wed Aug 20 18:02:37 UTC 2025","10918","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:04 UTC 2025","Wed Aug 20 18:02:32 UTC 2025","27254","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestMixedAssertions","paragraphTextValueTestMixedAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select"
"passed","Wed Aug 20 18:02:11 UTC 2025","Wed Aug 20 18:02:33 UTC 2025","22821","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableFromToRowsAssert","tableFromToRowsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:04 UTC 2025","Wed Aug 20 18:02:28 UTC 2025","24101","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","tableWithLinkComponentAssert","tableWithLinkComponentAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:00 UTC 2025","Wed Aug 20 18:02:23 UTC 2025","23097","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert","tableWithButtonCustomServiceReadRowWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:11 UTC 2025","Wed Aug 20 18:02:33 UTC 2025","22520","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableFromToRowsCertainCellsAssert","tableFromToRowsCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:11 UTC 2025","Wed Aug 20 18:02:40 UTC 2025","29823","","com.zerobank.project.ZeroBank3Test","","com.zerobank.project.ZeroBank3Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:03:27 UTC 2025","Wed Aug 20 18:03:49 UTC 2025","21951","","com.zerobank.project.ZeroBankTest","","com.zerobank.project.ZeroBankTest","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Wed Aug 20 18:02:03 UTC 2025","Wed Aug 20 18:02:39 UTC 2025","35388","","com.zerobank.project.ZeroBank2Test","","com.zerobank.project.ZeroBank2Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Wed Aug 20 18:01:42 UTC 2025","Wed Aug 20 18:02:10 UTC 2025","27079","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Wed Aug 20 18:02:25 UTC 2025","Wed Aug 20 18:02:36 UTC 2025","10508","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableCertainCellsAssert","tableCertainCellsAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:00 UTC 2025","Wed Aug 20 18:02:33 UTC 2025","32814","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","tableWithButtonCustomServiceAssert","tableWithButtonCustomServiceAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:05 UTC 2025","Wed Aug 20 18:02:15 UTC 2025","10183","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert","tableWithButtonCustomServiceClickElementWithSearchCriteriaAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
"passed","Wed Aug 20 18:02:26 UTC 2025","Wed Aug 20 18:02:36 UTC 2025","10159","","com.zerobank.project.ZeroBank1Test","","com.zerobank.project.ZeroBank1Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Wed Aug 20 18:02:04 UTC 2025","Wed Aug 20 18:02:31 UTC 2025","26542","","com.zerobank.project.ZeroBank5Test","","com.zerobank.project.ZeroBank5Test","radioButtonTest","radioButtonTest(Quest)","COMPONENTS: Button, Input, Link, List, Select, Radio, Alert"
"passed","Wed Aug 20 18:02:00 UTC 2025","Wed Aug 20 18:02:35 UTC 2025","34701","","com.zerobank.project.ZeroBank7Test","","com.zerobank.project.ZeroBank7Test","paragraphTextValueTestSoftAssertions","paragraphTextValueTestSoftAssertions(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Alert"
"passed","Wed Aug 20 18:01:42 UTC 2025","Wed Aug 20 18:02:07 UTC 2025","24310","","com.zerobank.project.ZeroBank6Test","","com.zerobank.project.ZeroBank6Test","alertTest","alertTest(Quest)","COMPONENTS: Button, Input, Link, Select, Alert"
"passed","Wed Aug 20 18:01:51 UTC 2025","Wed Aug 20 18:02:22 UTC 2025","30917","","com.zerobank.project.ZeroBank4Test","","com.zerobank.project.ZeroBank4Test","tableAssert","tableAssert(Quest)","COMPONENTS: Button, Input, Link, List, Validate, Select, Table"
